dataset,dimension,algorithm,n,successful_n,success_rate,success_wilson_low,success_wilson_high,metric,valid_n,mean,std,median,q1,q3
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_time_s,500,0.011243356860242734,0.0031711567072769237,0.010547314479481401,0.00905759599118025,0.0124814240116393
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_nodes,500,116.91,21.8970514390282,112.0,101.0,127.0
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2660.638901293506,130.24228229414317,2638.6217715207413,2566.4303540264445,2736.231195259641
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_efficiency,500,0.8808459419092732,0.04123812372078437,0.886170464774803,0.8545581240474341,0.9110976257199617
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_cost_mm,500,2606.499994016573,95.22651116651157,2595.696716515325,2540.9520104052976,2659.0167651328748
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_time_s,500,0.6650305881693493,0.03448739182642308,0.6590142315253615,0.6378382269758731,0.6903708554891637
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,total_nodes,500,4686.464,68.43803206160248,4698.0,4654.0,4736.0
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,collision_checks,500,5000.0,0.0,5000.0,5000.0,5000.0
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,fixed_budget_efficiency,500,0.898251883131976,0.031877724140492864,0.9008250433641689,0.8793734378653232,0.9202332775717335
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,efficiency_all_runs,500,0.898251883131976,0.031877724140492864,0.9008250433641689,0.8793734378653232,0.9202332775717335
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_attempt_capped,500,189.16,60.57250578367902,174.5,145.0,215.0
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,success,500,1.0,0.0,1.0,1.0,1.0
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_attempt,499,811.312625250501,554.2361095430425,659.0,581.0,773.0
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_time_s,499,0.1318047559687836,0.1262259658312176,0.1001015619840473,0.08639365850831375,0.11839383398182685
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_nodes,499,708.5531062124248,477.59169800719144,580.0,509.0,675.5
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_cost_mm,499,2501.3862395119777,76.61656258589497,2482.9614172669085,2447.477449374039,2534.591840786313
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_efficiency,499,0.9356320996583535,0.027605605006589012,0.941725704619207,0.9225424594637031,0.9553790159320508
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_cost_mm,499,2466.0959798492186,62.115881708236394,2452.148476805605,2422.766017144013,2493.1462599567135
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_time_s,500,1.3744758334633662,0.06919158449280609,1.367642163997516,1.3198261784709757,1.4253819637233391
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,total_nodes,500,4405.5,43.61360215099379,4408.0,4378.0,4436.0
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,collision_checks,500,18291.31,489.3926687932065,18273.0,17949.75,18602.25
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_efficiency,499,0.9487469559750328,0.023123767418263105,0.9535591389898334,0.9378786335647228,0.9651235711127136
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,efficiency_all_runs,500,0.9468494620630827,0.04831023320371947,0.9535533203997966,0.9377854407051532,0.965118905563319
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_attempt_capped,500,819.69,584.5102928648305,659.0,581.0,774.0
main,3,RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,success,500,0.998,0.044721359549995794,1.0,1.0,1.0
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_attempt,499,811.312625250501,554.2361095430425,659.0,581.0,773.0
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_time_s,499,0.13158303835659746,0.1255380274338855,0.101113982964307,0.085511547018541,0.11846319699543525
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_nodes,499,708.5531062124248,477.59169800719144,580.0,509.0,675.5
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_cost_mm,499,2501.3862395119777,76.61656258589497,2482.9614172669085,2447.477449374039,2534.591840786313
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_efficiency,499,0.9356320996583535,0.027605605006589012,0.941725704619207,0.9225424594637031,0.9553790159320508
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_cost_mm,499,2388.3292678038715,46.90508817344568,2372.26836695012,2362.1879253261304,2395.4695482373318
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_time_s,500,2.7590357312748672,0.6345367426748171,2.7412159829982556,2.329926616002922,3.17431300051976
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,total_nodes,500,4258.758,122.66698747271518,4272.5,4203.75,4342.75
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,collision_checks,500,28612.64,3166.565050466779,29057.0,27029.75,30728.75
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_efficiency,499,0.9793969404975078,0.01825139948323133,0.985667820215532,0.9761212008164251,0.9898740761465168
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,efficiency_all_runs,500,0.9774381466165127,0.04744346904387874,0.9856099405858652,0.976026537617279,0.9898718179446707
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,first_attempt_capped,500,819.69,584.5102928648305,659.0,581.0,774.0
main,3,Informed-RRT*,500,499,0.998,0.9887592932948532,0.9996468636054407,success,500,0.998,0.044721359549995794,1.0,1.0,1.0
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_solution_attempt,498,519.5381526104418,499.66786508901737,376.5,307.0,466.0
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_solution_time_s,498,0.15905360249794523,0.18045442458436053,0.11040264050825495,0.08782943351252465,0.13847237551817662
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_solution_nodes,498,419.82730923694777,383.3144060697332,312.0,268.0,375.0
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_solution_cost_mm,498,2916.093054494507,133.5825912504939,2892.534720650206,2831.3742653218133,2974.951183839913
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_solution_efficiency,498,0.8034302970095947,0.03472161111959497,0.8083804752127831,0.7859855411510879,0.8258422933016933
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,fixed_budget_cost_mm,498,2916.093054494507,133.5825912504939,2892.534720650206,2831.3742653218133,2974.951183839913
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,fixed_budget_time_s,500,1.882345518423128,0.08730407414238942,1.874108853022335,1.8121235540311316,1.9460901487036608
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,total_nodes,500,3947.03,46.83644312722326,3950.0,3917.0,3977.0
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,collision_checks,500,4337.492,88.07624416135796,4317.0,4300.0,4343.0
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,fixed_budget_efficiency,498,0.8034302970095947,0.03472161111959497,0.8083804752127831,0.7859855411510879,0.8258422933016933
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,efficiency_all_runs,500,0.8002165758215563,0.06146206042387686,0.8081469648449788,0.7856262655574391,0.8257412601687121
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,first_attempt_capped,500,537.46,573.414804024931,377.0,307.0,467.5
main,3,Dynamic-RRT,500,498,0.996,0.9855342847848231,0.9989023694773173,success,500,0.996,0.06318214912406725,1.0,1.0,1.0
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_attempt,500,207.328,77.51305026847962,183.5,157.0,234.0
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_time_s,500,0.019765653487760524,0.006199593453685519,0.0178111520071979,0.0155037840013392,0.022123937786091074
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_nodes,500,155.222,36.29500476293512,145.0,131.0,167.0
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2641.3799422417756,102.07592532418853,2622.020279091987,2566.24504254633,2695.6770389083244
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_efficiency,500,0.8865142390866677,0.0329536975236069,0.8917812771247255,0.8674142369650107,0.9111634124852005
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_cost_mm,500,2570.907022559869,69.1280396002363,2556.951397816745,2519.977343367841,2608.8520053238476
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_time_s,500,0.8968034394478891,0.0616608936537282,0.8910072739818133,0.8536507222452201,0.9344452812511008
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,total_nodes,500,3519.146,94.77940152748285,3536.0,3462.75,3591.0
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,collision_checks,500,9551.504,354.95289419611214,9505.0,9306.75,9744.5
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_efficiency,500,0.9101524503486265,0.02391543886853709,0.9144751822280711,0.8962825739116944,0.9278927074231331
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,efficiency_all_runs,500,0.9101524503486265,0.02391543886853709,0.9144751822280711,0.8962825739116944,0.9278927074231331
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_attempt_capped,500,207.328,77.51305026847962,183.5,157.0,234.0
main,3,SC-RRT,500,500,1.0,0.9923756595384479,1.0,success,500,1.0,0.0,1.0,1.0,1.0
