dataset,dimension,reference,metric,paired_n,map_n,reference_mean,sc_mean,reference_minus_sc,relative_difference_percent,hierarchy_ci_low,hierarchy_ci_high,hierarchy_pct_ci_low,hierarchy_pct_ci_high,sc_better_maps,tied_maps,map_wilcoxon_p,map_wilcoxon_p_holm
main,3,RRT,efficiency_all_runs,500,10,0.7622976948042327,0.9101524503486264,-0.14785475554439365,-19.395933708334844,-0.15469041305316103,-0.14197950414671118,-20.499655902054936,-18.47886723382032,10,0,0.001953125,0.01953125
main,3,RRT-Connect,fixed_budget_cost_mm,500,10,2606.499994016573,2570.907022559869,35.59297145670416,1.3655465773416706,10.69688028733458,60.458866770436586,0.41529097874329074,2.2919716038278293,9,0,0.02734375,0.02734375
main,3,RRT-Connect,fixed_budget_time_s,500,10,0.6650305881693493,0.8968034394478892,-0.23177285127853986,-34.8514572715442,-0.24087002636162805,-0.22279070636405657,-36.03526933530761,-33.67974467646341,0,0,0.001953125,0.01953125
main,3,RRT-Connect,first_solution_time_s,500,10,0.011243356860242734,0.019765653487760527,-0.008522296627517793,-75.79850691792242,-0.009741282263715406,-0.007459553898056046,-83.03566009242448,-68.57409620200944,0,0,0.001953125,0.01953125
main,3,RRT-Connect,first_attempt_capped,500,10,189.16,207.32800000000003,-18.168000000000035,-9.604567561852418,-28.776249999999983,-8.98730000000001,-14.66294387584859,-4.782847150416898,0,0,0.001953125,0.01953125
main,3,RRT-Connect,total_nodes,500,10,4686.464000000001,3519.1459999999997,1167.3180000000011,24.90828906399368,1146.2419000000002,1189.2744999999993,24.380056890886213,25.489196139027307,10,0,0.001953125,0.01953125
main,3,RRT-Connect,collision_checks,500,10,5000.0,9551.504,-4551.504000000001,-91.03008000000001,-4616.832799999998,-4479.564050000001,-92.33665599999998,-89.59128100000002,0,0,0.001953125,0.01953125
main,3,RRT-Connect,efficiency_all_runs,500,10,0.898251883131976,0.9101524503486264,-0.011900567216650337,-1.3248585881229755,-0.020312616234122276,-0.003256147359895847,-2.286899454778505,-0.3587727894230635,9,0,0.02734375,0.02734375
main,3,RRT*,fixed_budget_cost_mm,499,10,2466.071218881371,2570.9308277563264,-104.85960887495548,-4.252091670025679,-114.48297046145686,-94.72546524904503,-4.654682413667637,-3.8256824519624395,0,0,0.001953125,0.01953125
main,3,RRT*,fixed_budget_time_s,500,10,1.374475833463366,0.8968034394478892,0.4776723940154768,34.75305875781396,0.46879714434392517,0.48733673329559396,34.16329462257131,35.38467390295189,10,0,0.001953125,0.01953125
main,3,RRT*,first_solution_time_s,499,10,0.1317566886092132,0.019759153755122688,0.1119975348540905,85.00330118820169,0.07995354468475487,0.17408014220208404,79.75773972366375,89.38678666020456,10,0,0.001953125,0.01953125
main,3,RRT*,first_attempt_capped,500,10,819.6899999999999,207.32800000000003,612.3619999999999,74.70653539752831,454.0257000000001,889.9484999999997,68.17475833296419,80.02211281724023,10,0,0.001953125,0.01953125
main,3,RRT*,total_nodes,500,10,4405.5,3519.1459999999997,886.3540000000003,20.119260015889235,843.8078999999996,932.7060500000006,19.16871330508445,21.175108120344852,10,0,0.001953125,0.01953125
main,3,RRT*,collision_checks,500,10,18291.31,9551.504,8739.806,47.781192271083924,8654.433150000003,8822.990150000001,47.408738286929804,48.155414680015234,10,0,0.001953125,0.01953125
main,3,RRT*,efficiency_all_runs,500,10,0.9468494620630826,0.9101524503486264,0.036697011714456274,3.8756965267210957,0.029957776891468422,0.041176452437650155,3.1856992944752944,4.334888595461594,0,0,0.001953125,0.01953125
main,3,Informed-RRT*,fixed_budget_cost_mm,499,10,2388.30263002285,2570.9308277563264,-182.62819773347655,-7.646777901497738,-193.82799158306307,-169.0445554643088,-8.146234041405306,-7.0299526409392525,0,0,0.001953125,0.01953125
main,3,Informed-RRT*,fixed_budget_time_s,500,10,2.7590357312748672,0.8968034394478892,1.862232291826978,67.49576566616253,1.6001352053319304,2.101467569048007,64.32395894974283,69.98841966434671,10,0,0.001953125,0.01953125
main,3,Informed-RRT*,first_solution_time_s,499,10,0.13153646685657736,0.019759153755122688,0.11177731310145467,84.97819332743111,0.07974090045949564,0.17364358642789257,79.77313348685072,89.34110033561083,10,0,0.001953125,0.01953125
main,3,Informed-RRT*,first_attempt_capped,500,10,819.6899999999999,207.32800000000003,612.3619999999999,74.70653539752831,453.2289,892.7306500000002,68.17888597677363,80.22588752014299,10,0,0.001953125,0.01953125
