dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-02,50,0.10419700514990833,0.020644328180933324,0.083552676968975,80.18721540870364
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-03,50,0.12810388278332535,0.016788654980482483,0.11131522780284286,86.8944995142116
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-04,50,0.11299907855805938,0.02227594564086753,0.09072313291719185,80.2866130192185
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-05,50,0.11613909656065513,0.017540212499443392,0.09859888406121174,84.89723700383463
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-06,50,0.16535886891768312,0.017425804797094272,0.14793306412058885,89.46182632286329
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-07,48,0.5402992388105,0.025258811104625484,0.5150404277058745,95.32503300203898
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-08,50,0.10359635013504881,0.018733417183393556,0.08486293295165526,81.9169139077076
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-09,50,0.10526731575839218,0.016505168119911054,0.08876214763848113,84.32070961342508
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-00,50,389.72,164.68,225.04000000000002,57.74402134866058
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-01,50,393.04,277.92,115.12,29.289639731325053
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-02,50,370.52,219.82,150.7,40.6725682824139
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-03,50,437.06,178.36,258.7,59.19095776323617
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-04,50,408.14,238.5,169.64,41.564169157641984
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-05,50,389.18,170.74,218.44,56.12826969525669
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-06,50,532.4,179.1,353.29999999999995,66.35987978963185
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-07,50,1743.16,290.64,1452.52,83.32683173087955
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-08,50,355.8,187.54,168.26000000000002,47.29061270376617
main,3,Dynamic-RRT,first_attempt_capped,evaluation-3d-09,50,355.58,165.98,189.6,53.32133415827662
main,3,Dynamic-RRT,total_nodes,evaluation-3d-00,50,3944.46,3578.82,365.6399999999999,9.269709922270724
main,3,Dynamic-RRT,total_nodes,evaluation-3d-01,50,3951.36,3435.08,516.2800000000002,13.065881114350507
main,3,Dynamic-RRT,total_nodes,evaluation-3d-02,50,3955.9,3529.96,425.94000000000005,10.767208473419451
main,3,Dynamic-RRT,total_nodes,evaluation-3d-03,50,3922.48,3561.6,360.8800000000001,9.2003018498501
main,3,Dynamic-RRT,total_nodes,evaluation-3d-04,50,3936.36,3447.78,488.5799999999999,12.411974514526108
main,3,Dynamic-RRT,total_nodes,evaluation-3d-05,50,3987.9,3577.4,410.5,10.293638255723563
main,3,Dynamic-RRT,total_nodes,evaluation-3d-06,50,3926.36,3552.98,373.3800000000001,9.509571205900635
main,3,Dynamic-RRT,total_nodes,evaluation-3d-07,50,3921.88,3362.8,559.0799999999999,14.255408120595222
main,3,Dynamic-RRT,total_nodes,evaluation-3d-08,50,3963.74,3551.68,412.05999999999995,10.39573735916079
main,3,Dynamic-RRT,total_nodes,evaluation-3d-09,50,3959.86,3593.36,366.5,9.255377715373776
main,3,Dynamic-RRT,collision_checks,evaluation-3d-00,50,4318.54,9538.62,-5220.080000000001,-120.8760368087363
main,3,Dynamic-RRT,collision_checks,evaluation-3d-01,50,4310.14,9570.62,-5260.4800000000005,-122.04893576542756
main,3,Dynamic-RRT,collision_checks,evaluation-3d-02,50,4312.88,9617.28,-5304.400000000001,-122.98974235313757
main,3,Dynamic-RRT,collision_checks,evaluation-3d-03,50,4322.92,9508.56,-5185.639999999999,-119.9568809971038
main,3,Dynamic-RRT,collision_checks,evaluation-3d-04,50,4322.72,9425.48,-5102.759999999999,-118.0451197394233
main,3,Dynamic-RRT,collision_checks,evaluation-3d-05,50,4316.34,9672.08,-5355.74,-124.08058679344073
main,3,Dynamic-RRT,collision_checks,evaluation-3d-06,50,4340.64,9561.08,-5220.44,-120.26890043864498
main,3,Dynamic-RRT,collision_checks,evaluation-3d-07,50,4512.06,9347.24,-4835.179999999999,-107.16125228831174
main,3,Dynamic-RRT,collision_checks,evaluation-3d-08,50,4311.8,9597.74,-5285.94,-122.59242079873835
main,3,Dynamic-RRT,collision_checks,evaluation-3d-09,50,4306.88,9676.34,-5369.46,-124.67168808975407
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-00,50,0.811534666404139,0.9145938267430485,-0.1030591603389095,-12.699292415388538
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-01,50,0.7997265496934647,0.8976163947894633,-0.09788984509599863,-12.240414568394637
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-02,50,0.8042483490236871,0.9128703104813303,-0.10862196145764313,-13.506022311330097
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-03,50,0.8044604680999994,0.9094356564391292,-0.10497518833912978,-13.049141940692692
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-04,50,0.8045560017073603,0.9036401681727071,-0.09908416646534679,-12.31538466621078
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-05,50,0.8172476813996936,0.9127550757248747,-0.09550739432518107,-11.68646868004646
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-06,50,0.7976613473032234,0.9141417426303426,-0.11648039532711929,-14.602737831151341
main,3,Dynamic-RRT,efficiency_all_runs,evaluation-3d-07,50,0.7445164327489912,0.8997765333982858,-0.15526010064929463,-20.853817836635923
