dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-02,50,1.0585083360795398,1.1387883207784035,-0.08027998469886377,-7.584256255949908
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-03,50,1.0805820265796502,1.2262940112792422,-0.145711984699592,-13.484583411109654
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-04,50,1.0633303191419692,1.2238334188389126,-0.16050309969694343,-15.094378182168063
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-05,50,1.0801047912740613,1.2500201956974342,-0.16991540442337283,-15.73138141744056
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-06,50,1.1148290903388989,1.2676016472652554,-0.1527725569263565,-13.703675141802668
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-07,50,1.0177483081398533,1.1314718253002503,-0.11372351716039697,-11.17403156073532
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-08,50,1.0747175385779701,1.2005197500623763,-0.12580221148440618,-11.705607005433578
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-09,50,1.1524726099777036,1.2962802391592414,-0.14380762918153778,-12.478181948664268
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-00,50,0.019136269600130575,0.019264592080144156,-0.00012832248001358112,-0.6705720743645122
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-01,50,0.037571160516235935,0.03704933546250681,0.0005218250537291219,1.3888978848646991
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-02,50,0.0602240258583333,0.05928724008030255,0.0009367857780307534,1.5555017531281974
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-03,50,0.017919036095263387,0.017985993344336704,-6.695724907331696e-05,-0.37366546234602455
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-04,50,0.033675545660080346,0.03316245713736857,0.0005130885227117785,1.5236234859885394
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,evaluation-2d-05,50,0.034421736036892935,0.03378473103628489,0.0006370050006080444,1.8505894064300175
