environment_id,family,dimension,map_index,seed_index,seed,algorithm,checkpoint,best_cost_mm
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-ADCS,4000,2194.869417385768
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-ADCS,5000,2125.3987571732087
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,500,2427.7533198205324
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,1000,2284.185833644061
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,2000,2257.5878126069215
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,3000,2177.8056864094965
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,4000,2124.108789228595
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT-no-SSFOR,5000,2068.518280699282
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,500,2407.8027099843125
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,1000,2351.267716546778
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,2000,2287.6786429127824
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,3000,2232.1499105900216
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,4000,2148.9557830482045
evaluation-2d-01,central_cluster,2,1,35,20010035,SC-RRT,5000,2092.071314762578
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,500,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,1000,2445.476625618311
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,2000,2266.278622276871
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,3000,2150.056518005163
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,4000,2102.7583474016665
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-SSFOR,5000,2070.063213630843
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,500,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,1000,2565.7895454346954
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,2000,2470.510251878818
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,3000,2372.063973745765
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,4000,2327.583203369563
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT,5000,2311.9076944730423
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,500,nan
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,1000,2565.7895454346954
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,2000,2470.510251878818
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,3000,2412.632209082214
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,4000,2296.307660871504
evaluation-2d-01,central_cluster,2,1,36,20010036,SC-RRT-no-ADCS,5000,2226.641328916263
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,500,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,1000,2522.7771056647875
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,2000,2466.5979332394895
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,3000,2350.936971636296
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,4000,2241.2788942077054
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT,5000,2212.7389444325995
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,500,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,1000,2522.7771056647875
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,2000,2466.5979332394895
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,3000,2342.7657211501805
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,4000,2284.958918350818
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-ADCS,5000,2115.2617327474413
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,500,nan
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,1000,2553.2093845902423
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,2000,2179.8236756034744
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,3000,2097.733607264334
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,4000,2095.3016804737053
evaluation-2d-01,central_cluster,2,1,37,20010037,SC-RRT-no-SSFOR,5000,2061.848003113976
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,500,2093.382920921825
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,1000,2087.3338541066764
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,2000,2072.8159320352684
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,3000,2064.902067795361
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,4000,2056.038070321433
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-ADCS,5000,2042.2653826969129
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,500,2098.7775717433256
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,1000,2075.1164344900862
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,2000,2057.1397495585293
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,3000,2023.7844235346672
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,4000,1999.5060557498368
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT-no-SSFOR,5000,1995.1607196670684
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,500,2093.382920921825
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,1000,2087.3338541066764
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,2000,2072.8159320352684
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,3000,2054.361501496755
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,4000,2038.1444001771065
evaluation-2d-01,central_cluster,2,1,38,20010038,SC-RRT,5000,2027.626768906905
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,500,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,1000,2644.0781945652097
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,2000,2261.9078897645504
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,3000,2224.5280248821373
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,4000,2212.4270435940066
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-SSFOR,5000,2089.516481098566
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,500,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,1000,2330.2824995199567
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,2000,2241.4153204964996
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,3000,2201.138276963464
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,4000,2152.25648845936
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT,5000,2150.712517151157
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,500,nan
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,1000,2330.2824995199567
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,2000,2241.4153204964996
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,3000,2226.8767042052364
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,4000,2125.0943873533333
evaluation-2d-01,central_cluster,2,1,39,20010039,SC-RRT-no-ADCS,5000,2108.552910827081
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,500,2527.679932173873
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,1000,2513.3989408943703
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,2000,2344.865723916649
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,3000,2317.7131661706903
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,4000,2268.1273660620973
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT,5000,2246.446081438451
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,500,2527.679932173873
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,1000,2513.3989408943703
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,2000,2344.865723916649
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,3000,2317.253789162995
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,4000,2296.3696529637464
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-ADCS,5000,2102.9772104230124
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,500,2528.041710771592
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,1000,2503.4087539073166
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,2000,2419.0799563558357
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,3000,2168.218665651385
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,4000,2139.729274004594
evaluation-2d-01,central_cluster,2,1,40,20010040,SC-RRT-no-SSFOR,5000,2108.8449169149194
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,500,2156.4951254524394
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,1000,2138.774327821464
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,2000,2106.314060953628
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,3000,2047.345246687755
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,4000,2030.9739354527337
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-ADCS,5000,2026.003582257607
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,500,2156.320639627037
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,1000,2100.559623699537
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,2000,2020.2107650428902
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,3000,2007.6561727858882
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,4000,1997.0727001068324
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT-no-SSFOR,5000,1993.9248671192213
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,500,2156.4951254524394
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,1000,2138.774327821464
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,2000,2106.314060953628
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,3000,2047.0100448601504
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,4000,2037.6990819907176
evaluation-2d-01,central_cluster,2,1,41,20010041,SC-RRT,5000,2006.64520022167
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,500,2406.360573617718
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,1000,2238.115760162299
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,2000,2180.929347135135
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,3000,2100.885464768021
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,4000,2080.0683930382056
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-SSFOR,5000,2077.54395454175
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,500,2381.2023030247724
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,1000,2364.8778390336224
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,2000,2266.498012702495
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,3000,2263.608746197153
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,4000,2229.9972642849457
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT,5000,2166.7701498211727
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,500,2381.2023030247724
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,1000,2364.8778390336224
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,2000,2266.498012702495
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,3000,2242.3254817713687
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,4000,2234.169049859603
evaluation-2d-01,central_cluster,2,1,42,20010042,SC-RRT-no-ADCS,5000,2176.7253641580764
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,500,2453.580394722495
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,1000,2409.4164245793622
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,2000,2237.632339430224
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,3000,2120.4081401241183
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,4000,2105.838425288992
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT,5000,2021.1555051151688
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,500,2453.580394722495
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,1000,2409.4164245793622
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,2000,2237.632339430224
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,3000,2135.0729872221305
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,4000,2115.7212253973066
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-ADCS,5000,2081.281990366856
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,500,2399.972244444597
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,1000,2379.6312478512727
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,2000,2256.4741047734296
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,3000,2236.7974875878617
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,4000,2226.4000149236513
evaluation-2d-01,central_cluster,2,1,43,20010043,SC-RRT-no-SSFOR,5000,2184.5511393071743
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,500,2354.537092675934
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,1000,2279.5619985795133
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,2000,2177.20412291575
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,3000,2171.508343903269
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,4000,2138.808166709251
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-ADCS,5000,2072.8492746241227
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,500,2291.8306782302834
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,1000,2285.382864157953
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,2000,2199.64467553107
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,3000,2075.858426032338
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,4000,2063.3018186515324
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT-no-SSFOR,5000,2038.7246272877856
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,500,2354.537092675934
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,1000,2279.5619985795133
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,2000,2177.20412291575
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,3000,2174.0986376471174
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,4000,2134.981515883626
evaluation-2d-01,central_cluster,2,1,44,20010044,SC-RRT,5000,2113.4075938520386
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,250,2112.3229523333052
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,500,2070.83785788373
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,1000,2051.043334433164
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,2000,2031.5192275055447
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,3000,2023.6176255628934
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,4000,2017.081576171321
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-SSFOR,5000,2010.7476154374206
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,250,2099.7943494564392
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,500,2083.9249783958317
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,1000,2074.808094351005
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,2000,2057.109235702285
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,3000,2027.3632793441598
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,4000,2013.8255719852496
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT,5000,2001.454536327847
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,250,2099.7943494564392
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,500,2083.9249783958317
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,1000,2074.808094351005
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,2000,2057.109235702285
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,3000,2025.3984812099477
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,4000,2014.3638403738146
evaluation-2d-01,central_cluster,2,1,45,20010045,SC-RRT-no-ADCS,5000,2004.5569344038795
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,100,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,250,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,500,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,1000,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,2000,2524.62914959813
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,3000,2522.461874534292
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,4000,2396.7624257232537
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT,5000,2202.8279928133015
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,500,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,1000,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,2000,2524.62914959813
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,3000,2308.3402618186014
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,4000,2304.677308306054
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-ADCS,5000,2270.2259987832363
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,500,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,1000,nan
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,2000,2608.858073331128
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,3000,2268.9663199243096
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,4000,2233.4059629904805
evaluation-2d-01,central_cluster,2,1,46,20010046,SC-RRT-no-SSFOR,5000,2195.003128588436
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,100,nan
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,250,nan
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,500,nan
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,1000,2381.2233651367824
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,2000,2306.210029976795
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,3000,2254.558212239671
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,4000,2233.5472293902008
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-ADCS,5000,2207.3730543249308
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-SSFOR,100,nan
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-SSFOR,250,nan
evaluation-2d-01,central_cluster,2,1,47,20010047,SC-RRT-no-SSFOR,500,nan
