scenario,dimension,max_iterations_limit,pid_config,Kp,Ki,Kd,mode,trial_id,success,path_length,planning_time,iterations,tree_nodes,smoothness,clearance,convergence_time,first_solution_iter,avg_tracking_error,oscillation_count,oscillation_rate,failure_mode,final_ellipsoid_volume,effective_sampling_ratio,samples_in_ellipsoid,total_samples_attempted,esr_tree_A,esr_tree_B
二维高密度场景,2,650,Kp_0.40,0.40000000000000013,0.04,0.1,custom_pid,29,True,2218.676652619689,1.6599218845367432,296,410,31.417588044191906,27.377218792088584,0.4708139896392822,96.0,620.5325340903676,50,0.16891891891891891,none,31589527.30511344,0.2423728813559322,143,590,0.2271186440677966,0.2576271186440678
二维高密度场景,2,650,Kp_0.40,0.40000000000000013,0.04,0.1,custom_pid,30,False,inf,4.417307376861572,650,943,inf,0.0,inf,inf,795.215877818802,161,0.24769230769230768,divergence,32788962.269564528,0.2753846153846154,358,1300,0.2523076923076923,0.29846153846153844
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,1,False,inf,4.449199914932251,650,947,inf,0.0,inf,inf,757.4133815607856,144,0.22153846153846155,divergence,29095302.305366576,0.2623076923076923,341,1300,0.26,0.26461538461538464
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,2,False,inf,4.498864650726318,650,969,inf,0.0,inf,inf,755.9708205389718,148,0.2276923076923077,divergence,29074992.349479996,0.27,351,1300,0.27076923076923076,0.2692307692307692
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,3,False,inf,4.361697196960449,650,947,inf,0.0,inf,inf,814.6655374151529,175,0.2692307692307692,divergence,27659198.007584326,0.27307692307692305,355,1300,0.28307692307692306,0.2630769230769231
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,4,True,2354.906553581005,4.586936712265015,650,1004,40.02716929471064,28.642963101401488,3.4271020889282227,521.0,804.4526271590196,170,0.26153846153846155,none,28893991.355420284,0.27615384615384614,359,1300,0.2907692307692308,0.26153846153846155
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,5,True,2321.891026479616,1.6444098949432373,295,395,37.65435823016378,29.96037287450979,0.4782736301422119,95.0,612.1873041454793,51,0.17288135593220338,none,28467897.5110707,0.282312925170068,166,588,0.25170068027210885,0.3129251700680272
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,6,False,inf,4.328045845031738,650,915,inf,0.0,inf,inf,800.8993159999948,146,0.2246153846153846,divergence,28507940.4761262,0.2976923076923077,387,1300,0.3261538461538461,0.2692307692307692
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,7,False,inf,4.447995185852051,650,954,inf,0.0,inf,inf,807.2926651291605,139,0.21384615384615385,divergence,28680005.496939298,0.27307692307692305,355,1300,0.2969230769230769,0.24923076923076923
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,8,False,inf,3.950439691543579,650,853,inf,0.0,inf,inf,794.3811305789978,113,0.17384615384615384,oscillation,30120399.133001532,0.2746153846153846,357,1300,0.2784615384615385,0.27076923076923076
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,9,True,2496.480201250248,1.5209250450134277,266,363,36.282740470738446,30.36243414866855,0.3696417808532715,66.0,635.369389377941,49,0.18421052631578946,none,28630102.147140846,0.269811320754717,143,530,0.24528301886792453,0.2943396226415094
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,10,True,2617.1541557307482,4.003299713134766,598,895,43.752698825098385,27.663888566388025,2.403726816177368,398.0,762.878127777115,140,0.23411371237458195,none,27689467.85115058,0.2797319932998325,334,1194,0.288107202680067,0.271356783919598
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,11,False,inf,4.16904878616333,650,891,inf,0.0,inf,inf,776.7383791314373,164,0.2523076923076923,divergence,28000791.07866462,0.27692307692307694,360,1300,0.26461538461538464,0.28923076923076924
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,12,True,2462.693897219536,2.7253665924072266,427,638,40.53922300896607,25.52724435844322,1.3020288944244385,227.0,715.3357807723497,106,0.24824355971896955,none,28276419.827597916,0.28169014084507044,240,852,0.2887323943661972,0.2746478873239437
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,13,True,2591.309806439102,2.5817031860351562,421,599,36.677987721357084,31.212074853428394,1.2254393100738525,221.0,670.2533159542388,102,0.24228028503562946,none,28498672.143820047,0.2619047619047619,220,840,0.2642857142857143,0.25952380952380955
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,14,False,inf,4.364502429962158,650,939,inf,0.0,inf,inf,777.5098401422205,163,0.25076923076923074,divergence,28419090.67555223,0.2676923076923077,348,1300,0.27692307692307694,0.25846153846153846
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,15,True,2569.5326978178236,4.537727117538452,650,979,46.139920142072356,31.027937731587095,2.8512115478515625,451.0,712.8498281157439,140,0.2153846153846154,none,27818792.99963194,0.27384615384615385,356,1300,0.2553846153846154,0.2923076923076923
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,16,False,inf,4.505108118057251,650,957,inf,0.0,inf,inf,779.4803301446839,146,0.2246153846153846,divergence,28541219.99128537,0.29846153846153844,388,1300,0.2953846153846154,0.30153846153846153
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,17,True,2332.8655264724803,1.410308837890625,251,334,37.91688433045991,33.111699320319396,0.2699317932128906,51.0,628.5860035227926,39,0.1553784860557769,none,28513910.472519193,0.256,128,500,0.268,0.244
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,18,False,inf,4.4599785804748535,650,968,inf,0.0,inf,inf,804.5344730118926,160,0.24615384615384617,divergence,28054464.705155276,0.27076923076923076,352,1300,0.27076923076923076,0.27076923076923076
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,19,False,inf,4.2909979820251465,650,918,inf,0.0,inf,inf,773.8123145895379,143,0.22,divergence,28254930.692447167,0.2746153846153846,357,1300,0.2815384615384615,0.2676923076923077
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,20,True,2324.7931632256445,2.53879714012146,421,596,34.864015016108496,30.88698517524362,1.220397710800171,221.0,656.5888914020246,90,0.21377672209026127,none,28541307.637087166,0.26666666666666666,224,840,0.24047619047619048,0.29285714285714287
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,21,False,inf,4.3536999225616455,650,936,inf,0.0,inf,inf,806.0174340617044,139,0.21384615384615385,divergence,28269281.038524114,0.2853846153846154,371,1300,0.2953846153846154,0.2753846153846154
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,22,True,2633.1795308635965,4.081754446029663,603,924,37.76644500375649,30.192926167829267,2.4614570140838623,403.0,755.0656356005904,150,0.24875621890547264,none,28935722.4138591,0.2749169435215947,331,1204,0.2757475083056478,0.27408637873754155
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,23,True,2592.4841344545944,3.280522584915161,492,764,37.82426808704805,31.290640696195123,1.7608850002288818,292.0,707.5486951498019,130,0.26422764227642276,none,27721338.050583318,0.28716904276985744,282,982,0.2790224032586558,0.2953156822810591
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,24,True,2483.0984541536513,1.7436861991882324,301,428,34.16765977157578,32.05288246089913,0.5291702747344971,101.0,612.0150113831303,58,0.19269102990033224,none,28566464.538949948,0.24666666666666667,148,600,0.24666666666666667,0.24666666666666667
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,25,True,2984.0261863461965,3.1137747764587402,500,707,39.42367485132251,30.14358654668344,1.698657512664795,300.0,645.4310494303433,110,0.22,none,28457389.72248518,0.2545090180360721,254,998,0.24649298597194388,0.2625250501002004
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,26,True,2493.3951285496737,1.5235562324523926,265,372,34.85735642795319,25.950634599329383,0.3222472667694092,65.0,620.3159640768571,57,0.21509433962264152,none,28597335.072402455,0.2784090909090909,147,528,0.2878787878787879,0.2689393939393939
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,27,True,2918.065838677625,3.1495730876922607,504,713,39.47312900781987,32.271666808509245,1.7498812675476074,304.0,720.6005852240369,113,0.22420634920634921,none,27826982.808006473,0.2544731610337972,256,1006,0.268389662027833,0.24055666003976142
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,28,True,2764.7879251329223,4.524285793304443,650,970,33.22795874794986,30.052411736112703,3.7025516033172607,557.0,838.3908943547442,158,0.24307692307692308,none,29066137.066818718,0.29,377,1300,0.28615384615384615,0.29384615384615387
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,29,False,inf,4.31007981300354,650,919,inf,0.0,inf,inf,692.4414288460698,124,0.19076923076923077,divergence,28734586.028075043,0.27153846153846156,353,1300,0.26615384615384613,0.27692307692307694
二维高密度场景,2,650,Ki_0.02,0.25,0.02,0.1,custom_pid,30,True,2317.8770922860676,3.23256516456604,511,737,40.530427594425234,27.65115501805397,1.7667696475982666,311.0,664.0588620154884,104,0.2035225048923679,none,27816919.015836805,0.2647058823529412,270,1020,0.2568627450980392,0.2725490196078431
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,1,True,2657.599862740226,3.463871955871582,546,779,41.16051454993248,33.29671462626636,1.9635469913482666,346.0,721.9127314382622,107,0.19597069597069597,none,30494910.05755087,0.24954128440366974,272,1090,0.22018348623853212,0.27889908256880735
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,2,True,2505.158900616717,4.46368670463562,650,951,43.191464893614196,30.77910497190603,3.7723090648651123,571.0,776.1151936813156,166,0.2553846153846154,none,30041165.341664672,0.2753846153846154,358,1300,0.29384615384615387,0.2569230769230769
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,3,False,inf,4.69502067565918,650,1018,inf,0.0,inf,inf,780.0413013973019,176,0.27076923076923076,divergence,30009456.042913932,0.2753846153846154,358,1300,0.2723076923076923,0.2784615384615385
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,4,False,inf,4.223674297332764,650,898,inf,0.0,inf,inf,760.6579419200706,112,0.1723076923076923,divergence,29844268.24192537,0.29846153846153844,388,1300,0.2907692307692308,0.30615384615384617
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,5,True,2531.6896495130077,2.9401044845581055,472,670,35.952992100423025,32.03389189343714,1.5254034996032715,272.0,776.4416978400759,110,0.2330508474576271,none,30698186.1369402,0.2802547770700637,264,942,0.28450106157112526,0.2760084925690021
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,6,False,inf,4.198409557342529,650,906,inf,0.0,inf,inf,788.4645705590982,133,0.20461538461538462,divergence,29702330.49062509,0.2676923076923077,348,1300,0.2846153846153846,0.25076923076923074
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,7,True,3328.8172366703216,4.430067300796509,650,961,34.5534429393343,32.25344991612416,4.208580017089844,625.0,737.1573424059533,140,0.2153846153846154,none,30576125.506193403,0.2569230769230769,334,1300,0.24461538461538462,0.2692307692307692
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,8,False,inf,4.277453184127808,650,928,inf,0.0,inf,inf,726.3789165910991,150,0.23076923076923078,divergence,29616645.64583036,0.2784615384615385,362,1300,0.27076923076923076,0.28615384615384615
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,9,True,2667.765707939814,1.8867483139038086,317,444,32.408095389232834,29.13352300851661,0.6398782730102539,117.0,640.0996972070157,67,0.2113564668769716,none,30048765.58179038,0.2737341772151899,173,632,0.2689873417721519,0.27848101265822783
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,10,False,inf,4.5446202754974365,650,975,inf,0.0,inf,inf,776.7274254623799,163,0.25076923076923074,divergence,29259163.123404637,0.2653846153846154,345,1300,0.2676923076923077,0.2630769230769231
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,11,False,inf,4.316052675247192,650,917,inf,0.0,inf,inf,776.1500700798434,143,0.22,divergence,30755095.52776177,0.26076923076923075,339,1300,0.2846153846153846,0.23692307692307693
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,12,True,2571.8349464447633,2.0437405109405518,378,466,37.98618969301319,27.445366220859313,0.8427715301513672,178.0,673.0050210743999,67,0.17724867724867724,none,30341295.881043445,0.253315649867374,191,754,0.2493368700265252,0.2572944297082228
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,13,True,2450.905481761511,1.5644588470458984,269,391,33.37457596104159,33.35511678599633,0.3981008529663086,69.0,615.5482787695355,58,0.21561338289962825,none,29812824.338836864,0.2835820895522388,152,536,0.2947761194029851,0.27238805970149255
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,14,False,inf,4.440945148468018,650,967,inf,0.0,inf,inf,713.1308818835614,158,0.24307692307692308,divergence,31051388.75034121,0.25384615384615383,330,1300,0.24,0.2676923076923077
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,15,True,2585.915079080032,3.4702022075653076,547,778,38.819504861198304,31.820565055977244,2.0064737796783447,347.0,715.2720107430875,123,0.22486288848263253,none,30529424.7063978,0.27472527472527475,300,1092,0.27289377289377287,0.2765567765567766
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,16,False,inf,4.592772483825684,650,984,inf,0.0,inf,inf,778.6168892725223,163,0.25076923076923074,divergence,29320281.098480016,0.2530769230769231,329,1300,0.2523076923076923,0.25384615384615383
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,17,False,inf,4.411701202392578,650,942,inf,0.0,inf,inf,741.1107184264922,172,0.26461538461538464,divergence,29861197.609426036,0.2453846153846154,319,1300,0.23846153846153847,0.2523076923076923
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,18,True,2707.4792774929997,3.0338079929351807,487,705,36.45383218357279,31.303728130997964,1.6306195259094238,287.0,703.3889336692574,124,0.2546201232032854,none,30048418.811707605,0.24897119341563786,242,972,0.2654320987654321,0.23251028806584362
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,19,False,inf,4.440186500549316,650,970,inf,0.0,inf,inf,796.0076885401853,166,0.2553846153846154,divergence,30107062.709187597,0.29,377,1300,0.28,0.3
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,20,True,2905.9062555305622,1.8810672760009766,336,450,43.525754785537266,30.17447996867775,0.7120354175567627,136.0,597.6002532237271,65,0.19345238095238096,none,31032957.423961136,0.2417910447761194,162,670,0.23283582089552238,0.2507462686567164
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,21,False,inf,4.410892963409424,650,949,inf,0.0,inf,inf,804.8031591434435,162,0.24923076923076923,divergence,30736401.75509975,0.27692307692307694,360,1300,0.2876923076923077,0.26615384615384613
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,22,False,inf,4.321063995361328,650,928,inf,0.0,inf,inf,760.9929950316746,156,0.24,divergence,29848577.820200585,0.2523076923076923,328,1300,0.24769230769230768,0.2569230769230769
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,23,True,2654.253239567763,2.736243486404419,460,623,41.20948158266442,27.631196959842427,1.3670027256011963,260.0,676.3084355428454,88,0.19130434782608696,none,29953778.051839292,0.25163398692810457,231,918,0.2440087145969499,0.25925925925925924
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,24,True,2310.24610131071,2.6256039142608643,427,606,43.17845376568046,32.464622502185556,1.2701301574707031,227.0,682.7980077179723,83,0.19437939110070257,none,29972858.283356488,0.3028169014084507,258,852,0.3028169014084507,0.3028169014084507
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,25,False,inf,4.48344612121582,650,962,inf,0.0,inf,inf,822.6370206770063,147,0.22615384615384615,divergence,31873756.607224677,0.27384615384615385,356,1300,0.2969230769230769,0.25076923076923074
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,26,True,2323.645240981116,3.6301541328430176,556,809,37.19486926095832,31.140661419352163,2.1444883346557617,356.0,689.1353557596221,126,0.22661870503597123,none,29467359.429324217,0.2702702702702703,300,1110,0.25405405405405407,0.2864864864864865
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,27,True,2622.65589415767,2.092498779296875,351,491,33.94231791248205,31.47341610886749,0.850909948348999,151.0,607.2110542819119,80,0.22792022792022792,none,30019126.51044495,0.26857142857142857,188,700,0.2571428571428571,0.28
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,28,True,3492.324003805232,4.454498052597046,650,973,38.19730288134195,26.58569111358351,3.8339247703552246,581.0,759.8746868570339,146,0.2246153846153846,none,29984856.58899195,0.2692307692307692,350,1300,0.27384615384615385,0.26461538461538464
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,29,False,inf,4.42139744758606,650,966,inf,0.0,inf,inf,725.3045640163572,158,0.24307692307692308,divergence,30092122.214516934,0.2553846153846154,332,1300,0.24307692307692308,0.2676923076923077
二维高密度场景,2,650,Ki_0.03,0.25,0.03,0.1,custom_pid,30,True,2516.855123552759,1.9191138744354248,336,463,32.95367114979674,29.28547631651027,0.6951808929443359,136.0,648.6167213401012,60,0.17857142857142858,none,30237889.647236243,0.3,201,670,0.29253731343283584,0.3074626865671642
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,1,True,2959.893835201123,3.545572519302368,548,793,42.24014120744304,33.737357966455185,2.017786741256714,348.0,772.8752438935834,118,0.21532846715328466,none,31819699.533154827,0.27787934186471663,304,1094,0.2687385740402194,0.2870201096892139
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,2,True,3060.3515466557433,4.492905855178833,650,976,39.092391221506034,31.854426646038053,4.053837537765503,600.0,706.778705800896,151,0.2323076923076923,none,31419951.35453905,0.26076923076923075,339,1300,0.25076923076923074,0.27076923076923076
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,3,True,3057.150447213066,3.3534462451934814,533,761,43.11394116309899,26.559862239118587,1.8854620456695557,333.0,731.6530763960571,108,0.2026266416510319,none,31332801.018105436,0.2650375939849624,282,1064,0.2631578947368421,0.2669172932330827
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,4,True,2599.599597332416,1.5766634941101074,283,381,35.405872131870126,30.552913899381604,0.44814538955688477,83.0,648.7504512430926,50,0.17667844522968199,none,31364285.44579738,0.2570921985815603,145,564,0.2624113475177305,0.25177304964539005
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,5,True,2421.4446742247455,2.435901641845703,392,575,39.67835456885489,35.749070523381285,1.1148521900177002,192.0,667.7077618881547,85,0.21683673469387754,none,30846277.154973313,0.2647058823529412,207,782,0.26854219948849106,0.2608695652173913
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,6,False,inf,4.506665468215942,650,979,inf,0.0,inf,inf,754.4982440598084,158,0.24307692307692308,divergence,31244359.368652508,0.2592307692307692,337,1300,0.25846153846153846,0.26
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,7,False,inf,4.293495416641235,650,906,inf,0.0,inf,inf,724.9980511146625,148,0.2276923076923077,divergence,31230428.642431073,0.25384615384615383,330,1300,0.24307692307692308,0.26461538461538464
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,8,True,2842.9770967694903,1.632206678390503,285,393,36.50721838664748,32.76096089180212,0.440701961517334,85.0,646.3613106563499,57,0.2,none,31222174.534264933,0.23943661971830985,136,568,0.2640845070422535,0.2147887323943662
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,9,True,2283.197875798711,1.5324010848999023,271,376,40.93144764058225,30.79927854225641,0.36490416526794434,71.0,631.5927881331977,55,0.2029520295202952,none,30939969.71860618,0.25925925925925924,140,540,0.24814814814814815,0.27037037037037037
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,10,False,inf,4.522188901901245,650,974,inf,0.0,inf,inf,755.25827344467,144,0.22153846153846155,divergence,32320649.56689943,0.2776923076923077,361,1300,0.2753846153846154,0.28
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,11,False,inf,4.375100135803223,650,917,inf,0.0,inf,inf,809.4470705893467,155,0.23846153846153847,divergence,31418079.18675526,0.28615384615384615,372,1300,0.2815384615384615,0.2907692307692308
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,12,False,inf,4.030208110809326,650,850,inf,0.0,inf,inf,758.4249502416969,127,0.19538461538461538,divergence,31904286.048989862,0.25076923076923074,326,1300,0.23846153846153847,0.2630769230769231
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,13,False,inf,4.412578582763672,650,968,inf,0.0,inf,inf,731.8660713048534,157,0.24153846153846154,divergence,32820763.066937566,0.24461538461538462,318,1300,0.24153846153846154,0.24769230769230768
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,14,False,inf,4.527288198471069,650,984,inf,0.0,inf,inf,798.338041272346,165,0.25384615384615383,divergence,30851098.22438202,0.27076923076923076,352,1300,0.2953846153846154,0.24615384615384617
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,15,False,inf,4.180314302444458,650,885,inf,0.0,inf,inf,720.4140155230114,151,0.2323076923076923,divergence,31943035.24446861,0.28076923076923077,365,1300,0.27692307692307694,0.2846153846153846
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,16,True,2413.1373707582056,1.698909044265747,311,399,31.647620734711925,35.854435153179026,0.5676758289337158,111.0,578.3198876181574,50,0.1607717041800643,none,31409158.4796629,0.27580645161290324,171,620,0.24193548387096775,0.3096774193548387
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,17,False,inf,4.081644058227539,650,867,inf,0.0,inf,inf,784.483110709292,157,0.24153846153846154,divergence,30832444.38924792,0.2676923076923077,348,1300,0.2784615384615385,0.2569230769230769
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,18,True,2562.246383713508,1.6229965686798096,269,415,46.21127047737838,34.35781321351991,0.3942584991455078,69.0,647.3278015087295,54,0.20074349442379183,none,31565664.06165747,0.2667910447761194,143,536,0.2947761194029851,0.23880597014925373
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,19,False,inf,4.276576519012451,650,938,inf,0.0,inf,inf,761.640327178259,149,0.22923076923076924,divergence,31138676.89699654,0.2630769230769231,342,1300,0.26461538461538464,0.26153846153846155
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,20,True,2281.537819760616,2.5350825786590576,428,609,32.699547459893935,29.122838288568936,1.201134204864502,228.0,648.7267823691044,87,0.20327102803738317,none,31496520.85841849,0.275175644028103,235,854,0.2810304449648712,0.2693208430913349
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,21,True,2579.424441119531,1.9096453189849854,323,463,39.90739024219543,36.885463428462245,0.6553759574890137,123.0,606.3284561732193,64,0.19814241486068113,none,31434331.284701683,0.2779503105590062,179,644,0.2422360248447205,0.3136645962732919
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,22,False,inf,4.272193431854248,650,923,inf,0.0,inf,inf,749.4400846675865,160,0.24615384615384617,divergence,31857688.98003325,0.26384615384615384,343,1300,0.26153846153846155,0.26615384615384613
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,23,True,2409.7781902026527,4.566763877868652,650,995,37.96846901532418,32.77537748007972,4.33017897605896,625.0,738.86925365487,152,0.23384615384615384,none,31405230.649172377,0.25153846153846154,327,1300,0.24307692307692308,0.26
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,24,True,2551.839004814921,2.087386131286621,351,490,36.86396665296499,30.501104605603608,0.8245291709899902,151.0,659.1041847000644,68,0.19373219373219372,none,30116649.662443154,0.2742857142857143,192,700,0.2714285714285714,0.27714285714285714
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,25,True,2534.8275087502434,4.527178764343262,650,984,35.91883948618135,31.50640521220963,2.8899481296539307,456.0,765.4600179278857,160,0.24615384615384617,none,31694546.453166697,0.25384615384615383,330,1300,0.2553846153846154,0.2523076923076923
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,26,True,2681.191059107924,4.061764240264893,650,870,40.98685064012497,26.532368499602004,3.396845579147339,569.0,759.4112487819743,162,0.24923076923076923,none,30796748.56072233,0.26615384615384613,346,1300,0.28,0.2523076923076923
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,27,True,2508.159673831461,1.99947190284729,344,479,43.69707443745547,29.042006868666284,0.77923583984375,144.0,612.0782354967255,69,0.2005813953488372,none,31545673.030772824,0.24635568513119532,169,686,0.239067055393586,0.2536443148688047
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,28,True,2398.537182324546,1.470062017440796,247,381,34.13147633731865,27.098773475566098,0.2584342956542969,47.0,626.2201228682901,50,0.20242914979757085,none,31350341.69725731,0.2926829268292683,144,492,0.2682926829268293,0.3170731707317073
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,29,False,inf,4.465407848358154,650,960,inf,0.0,inf,inf,748.1786205346281,148,0.2276923076923077,divergence,30942131.802766282,0.2776923076923077,361,1300,0.24615384615384617,0.30923076923076925
二维高密度场景,2,650,Ki_0.04,0.25,0.039999999999999994,0.1,custom_pid,30,False,inf,4.567386150360107,650,1018,inf,0.0,inf,inf,774.1576248947155,152,0.23384615384615384,divergence,32351561.11422075,0.2815384615384615,366,1300,0.28615384615384615,0.27692307692307694
二维高密度场景,2,650,Ki_0.05,0.25,0.049999999999999996,0.1,custom_pid,1,True,2379.7206809941476,3.3411507606506348,521,747,36.79186608204692,31.488889809869438,1.8704886436462402,321.0,686.5536651233278,100,0.19193857965451055,none,32935237.748015936,0.25961538461538464,270,1040,0.26153846153846155,0.25769230769230766
二维高密度场景,2,650,Ki_0.05,0.25,0.049999999999999996,0.1,custom_pid,2,False,inf,4.443629264831543,650,957,inf,0.0,inf,inf,709.6368691209274,144,0.22153846153846155,divergence,33143455.767893873,0.2523076923076923,328,1300,0.2230769230769231,0.2815384615384615
二维高密度场景,2,650,Ki_0.05,0.25,0.049999999999999996,0.1,custom_pid,3,False,inf,4.424294471740723,650,950,inf,0.0,inf,inf,693.9102581683137,154,0.23692307692307693,divergence,32840679.997950036,0.24846153846153846,323,1300,0.23846153846153847,0.25846153846153846
