# 性能对比数据汇总 (论文格式)
# 维度: 2D | 总记录数: 3000 | 生成时间: 15-Mar-2026 18:34:44

# 主要性能指标 (均值±标准差)
算法,成功率(%),收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,100.0,0.046±0.033,2323.07±127.16,0.046±0.033,271±173,0.469±0.037
RRT_Connect_Basic,100.0,0.012±0.006,2145.80±97.67,0.012±0.006,70±10,0.497±0.064
RRT_Star_Basic,100.0,0.166±0.276,1969.06±18.73,13.387±1.675,3857±98,0.293±0.079
Informed_RRT_Star_Basic,100.0,0.215±0.124,2034.17±95.19,2.083±0.418,3855±97,0.191±0.052
SC_RRT_Basic,100.0,0.038±0.014,2004.27±61.58,0.038±0.014,209±34,0.162±0.133
Dynamic_RRT_Basic,100.0,0.056±0.058,2286.43±130.45,0.056±0.058,301±198,0.463±0.040

# 详细运行数据
算法,运行序号,成功,收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Star_Basic,1803,1,0.414,1961.49,13.770,3857,0.158
Informed_RRT_Star_Basic,1804,1,0.249,2146.36,1.846,3880,0.193
SC_RRT_Basic,1805,1,0.031,1952.53,0.031,162,0.016
Dynamic_RRT_Basic,1806,1,0.063,2252.84,0.064,284,0.464
RRT_Basic,1807,1,0.065,2560.56,0.065,403,0.480
RRT_Connect_Basic,1808,1,0.019,2183.90,0.019,65,0.483
RRT_Star_Basic,1809,1,0.222,1991.97,11.801,3797,0.233
Informed_RRT_Star_Basic,1810,1,0.276,2110.46,1.984,3847,0.267
SC_RRT_Basic,1811,1,0.032,1959.89,0.032,178,0.017
Dynamic_RRT_Basic,1812,1,0.042,2252.84,0.043,173,0.525
RRT_Basic,1813,1,0.075,2190.32,0.075,413,0.412
RRT_Connect_Basic,1814,1,0.007,2067.46,0.007,70,0.431
RRT_Star_Basic,1815,1,0.083,1961.67,15.301,3906,0.194
Informed_RRT_Star_Basic,1816,1,0.151,1948.40,2.155,3839,0.108
SC_RRT_Basic,1817,1,0.039,1937.38,0.039,174,0.147
Dynamic_RRT_Basic,1818,1,0.057,2176.47,0.057,330,0.459
RRT_Basic,1819,1,0.193,2371.50,0.193,1040,0.443
RRT_Connect_Basic,1820,1,0.018,2340.51,0.018,84,0.566
RRT_Star_Basic,1821,1,0.499,1996.42,15.123,3696,0.226
Informed_RRT_Star_Basic,1822,1,0.439,1979.31,2.279,3847,0.231
SC_RRT_Basic,1823,1,0.046,1976.36,0.046,239,0.030
Dynamic_RRT_Basic,1824,1,0.058,2230.86,0.059,214,0.536
RRT_Basic,1825,1,0.076,2155.82,0.076,480,0.472
RRT_Connect_Basic,1826,1,0.021,2351.39,0.021,94,0.423
RRT_Star_Basic,1827,1,0.116,1963.52,13.746,3965,0.458
Informed_RRT_Star_Basic,1828,1,0.129,1985.78,2.229,3891,0.123
SC_RRT_Basic,1829,1,0.037,1989.44,0.037,198,0.047
Dynamic_RRT_Basic,1830,1,0.077,2133.79,0.078,232,0.445
RRT_Basic,1831,1,0.130,2163.19,0.130,622,0.464
RRT_Connect_Basic,1832,1,0.013,2099.13,0.013,64,0.429
RRT_Star_Basic,1833,1,0.143,1958.32,12.243,3940,0.319
Informed_RRT_Star_Basic,1834,1,0.228,2124.12,2.108,3939,0.215
SC_RRT_Basic,1835,1,0.039,2038.51,0.039,203,0.443
Dynamic_RRT_Basic,1836,1,0.027,2214.66,0.027,170,0.449
RRT_Basic,1837,1,0.033,2338.57,0.033,255,0.464
RRT_Connect_Basic,1838,1,0.015,2187.83,0.015,65,0.449
RRT_Star_Basic,1839,1,0.147,1953.35,11.952,3820,0.319
Informed_RRT_Star_Basic,1840,1,0.104,1944.33,2.242,3819,0.171
SC_RRT_Basic,1841,1,0.043,1942.01,0.043,181,0.151
Dynamic_RRT_Basic,1842,1,0.020,2082.14,0.021,223,0.413
RRT_Basic,1843,1,0.024,2307.05,0.024,137,0.429
RRT_Connect_Basic,1844,1,0.007,2163.35,0.007,69,0.492
RRT_Star_Basic,1845,1,0.084,1973.68,14.597,3965,0.338
Informed_RRT_Star_Basic,1846,1,0.149,1987.44,2.504,3946,0.150
SC_RRT_Basic,1847,1,0.021,1965.97,0.021,183,0.037
Dynamic_RRT_Basic,1848,1,0.118,2291.03,0.119,537,0.463
RRT_Basic,1849,1,0.131,2472.29,0.131,513,0.493
RRT_Connect_Basic,1850,1,0.015,2098.72,0.015,64,0.461
RRT_Star_Basic,1851,1,0.174,1982.79,13.754,3848,0.198
Informed_RRT_Star_Basic,1852,1,0.258,2087.87,1.697,3719,0.198
SC_RRT_Basic,1853,1,0.021,1942.00,0.021,178,0.203
Dynamic_RRT_Basic,1854,1,0.299,2421.65,0.300,1173,0.521
RRT_Basic,1855,1,0.034,2312.75,0.034,150,0.537
RRT_Connect_Basic,1856,1,0.008,2222.65,0.008,68,0.610
RRT_Star_Basic,1857,1,0.187,1975.53,12.476,3898,0.334
Informed_RRT_Star_Basic,1858,1,0.178,1953.14,2.490,3885,0.174
SC_RRT_Basic,1859,1,0.009,1946.28,0.009,162,0.200
Dynamic_RRT_Basic,1860,1,0.043,2176.47,0.044,176,0.429
RRT_Basic,1861,1,0.020,2268.44,0.020,165,0.501
RRT_Connect_Basic,1862,1,0.010,2195.91,0.010,66,0.649
RRT_Star_Basic,1863,1,0.066,1939.83,12.570,3910,0.111
Informed_RRT_Star_Basic,1864,1,0.094,1985.92,2.256,3939,0.144
SC_RRT_Basic,1865,1,0.034,2023.23,0.034,192,0.281
Dynamic_RRT_Basic,1866,1,0.016,2214.66,0.017,114,0.517
RRT_Basic,1867,1,0.053,2416.22,0.053,376,0.419
RRT_Connect_Basic,1868,1,0.013,2240.89,0.013,71,0.515
RRT_Star_Basic,1869,1,0.075,1995.53,13.832,3937,0.328
Informed_RRT_Star_Basic,1870,1,0.128,1970.59,2.549,3950,0.126
SC_RRT_Basic,1871,1,0.037,2191.71,0.037,179,0.245
Dynamic_RRT_Basic,1872,1,0.020,2164.03,0.020,197,0.434
RRT_Basic,1873,1,0.034,2331.61,0.034,280,0.467
RRT_Connect_Basic,1874,1,0.009,2150.32,0.009,69,0.457
RRT_Star_Basic,1875,1,0.253,1993.34,11.591,3710,0.354
Informed_RRT_Star_Basic,1876,1,0.115,2186.35,1.549,3752,0.193
SC_RRT_Basic,1877,1,0.038,1998.34,0.038,184,0.278
Dynamic_RRT_Basic,1878,1,0.104,2367.39,0.105,445,0.440
RRT_Basic,1879,1,0.037,2423.61,0.037,253,0.538
RRT_Connect_Basic,1880,1,0.009,2133.70,0.009,62,0.554
RRT_Star_Basic,1881,1,0.053,1994.23,14.294,3704,0.341
Informed_RRT_Star_Basic,1882,1,0.176,1951.76,2.169,3848,0.212
SC_RRT_Basic,1883,1,0.053,2047.56,0.053,212,0.412
Dynamic_RRT_Basic,1884,1,0.128,2375.14,0.129,432,0.443
RRT_Basic,1885,1,0.075,2601.04,0.075,321,0.515
RRT_Connect_Basic,1886,1,0.014,2083.53,0.014,63,0.454
RRT_Star_Basic,1887,1,0.117,1981.82,13.970,3975,0.346
Informed_RRT_Star_Basic,1888,1,0.128,1976.61,2.125,3891,0.187
SC_RRT_Basic,1889,1,0.027,1991.89,0.027,196,0.026
Dynamic_RRT_Basic,1890,1,0.019,2291.03,0.019,178,0.451
RRT_Basic,1891,1,0.015,2263.89,0.015,122,0.483
RRT_Connect_Basic,1892,1,0.005,2045.82,0.005,57,0.444
RRT_Star_Basic,1893,1,0.066,1964.33,13.621,3895,0.171
Informed_RRT_Star_Basic,1894,1,0.178,1956.37,1.506,3188,0.184
SC_RRT_Basic,1895,1,0.052,2011.31,0.052,272,0.269
Dynamic_RRT_Basic,1896,1,0.049,2520.13,0.049,258,0.437
RRT_Basic,1897,1,0.059,2563.06,0.060,508,0.560
RRT_Connect_Basic,1898,1,0.012,2319.32,0.012,82,0.555
RRT_Star_Basic,1899,1,0.146,1969.05,11.869,3750,0.325
Informed_RRT_Star_Basic,1900,1,0.348,2211.43,1.608,3727,0.201
SC_RRT_Basic,1901,1,0.062,2024.83,0.062,254,0.042
Dynamic_RRT_Basic,1902,1,0.073,2138.29,0.073,417,0.463
RRT_Basic,1903,1,0.017,2282.27,0.017,120,0.499
RRT_Connect_Basic,1904,1,0.013,1978.34,0.013,60,0.360
RRT_Star_Basic,1905,1,0.063,1953.27,12.356,3871,0.396
Informed_RRT_Star_Basic,1906,1,0.091,1923.33,2.313,3921,0.088
SC_RRT_Basic,1907,1,0.038,1975.62,0.038,196,0.170
Dynamic_RRT_Basic,1908,1,0.041,2633.12,0.042,345,0.406
RRT_Basic,1909,1,0.073,2468.46,0.073,436,0.449
RRT_Connect_Basic,1910,1,0.020,2141.15,0.020,69,0.515
RRT_Star_Basic,1911,1,0.050,1994.38,13.758,3937,0.394
Informed_RRT_Star_Basic,1912,1,0.148,1959.50,2.034,3850,0.166
SC_RRT_Basic,1913,1,0.034,1941.47,0.034,164,0.033
Dynamic_RRT_Basic,1914,1,0.048,2252.84,0.049,242,0.436
RRT_Basic,1915,1,0.021,2150.66,0.021,168,0.440
RRT_Connect_Basic,1916,1,0.016,2175.03,0.016,65,0.444
RRT_Star_Basic,1917,1,0.111,1972.85,13.027,3922,0.331
Informed_RRT_Star_Basic,1918,1,0.248,2474.73,1.452,3701,0.179
SC_RRT_Basic,1919,1,0.031,1996.87,0.031,177,0.228
Dynamic_RRT_Basic,1920,1,0.023,2329.21,0.024,162,0.518
RRT_Basic,1921,1,0.051,2291.66,0.051,290,0.567
RRT_Connect_Basic,1922,1,0.007,2128.50,0.007,63,0.490
RRT_Star_Basic,1923,1,0.264,1992.45,12.618,3669,0.328
Informed_RRT_Star_Basic,1924,1,0.340,2236.57,1.589,3776,0.269
SC_RRT_Basic,1925,1,0.032,1986.61,0.032,209,0.225
Dynamic_RRT_Basic,1926,1,0.021,2176.47,0.021,226,0.436
RRT_Basic,1927,1,0.017,2165.43,0.017,162,0.455
RRT_Connect_Basic,1928,1,0.007,2040.25,0.007,62,0.457
RRT_Star_Basic,1929,1,0.073,1945.44,14.352,3939,0.322
Informed_RRT_Star_Basic,1930,1,0.160,1953.05,2.692,3928,0.146
SC_RRT_Basic,1931,1,0.030,1925.72,0.030,196,0.005
Dynamic_RRT_Basic,1932,1,0.075,2138.29,0.075,358,0.434
RRT_Basic,1933,1,0.026,2263.10,0.026,144,0.481
RRT_Connect_Basic,1934,1,0.015,2011.29,0.015,59,0.370
RRT_Star_Basic,1935,1,0.089,1958.64,15.782,3934,0.335
Informed_RRT_Star_Basic,1936,1,0.201,1972.41,2.273,3830,0.173
SC_RRT_Basic,1937,1,0.030,2014.37,0.030,194,0.421
Dynamic_RRT_Basic,1938,1,0.041,2138.11,0.042,167,0.450
RRT_Basic,1939,1,0.053,2202.36,0.053,281,0.444
RRT_Connect_Basic,1940,1,0.012,2107.07,0.012,101,0.398
RRT_Star_Basic,1941,1,0.206,1981.32,12.958,3832,0.370
Informed_RRT_Star_Basic,1942,1,0.183,2040.63,2.584,3879,0.147
SC_RRT_Basic,1943,1,0.089,2002.36,0.089,349,0.257
Dynamic_RRT_Basic,1944,1,0.102,2359.49,0.102,368,0.519
RRT_Basic,1945,1,0.108,2372.75,0.108,548,0.500
RRT_Connect_Basic,1946,1,0.008,2229.03,0.008,72,0.549
RRT_Star_Basic,1947,1,0.192,1961.99,12.063,3808,0.330
Informed_RRT_Star_Basic,1948,1,0.118,2054.76,1.976,3871,0.202
SC_RRT_Basic,1949,1,0.033,1940.67,0.033,162,0.125
Dynamic_RRT_Basic,1950,1,0.121,2252.84,0.121,642,0.446
RRT_Basic,1951,1,0.065,2319.98,0.066,297,0.394
RRT_Connect_Basic,1952,1,0.015,2082.92,0.015,60,0.589
RRT_Star_Basic,1953,1,0.065,1939.46,14.597,3943,0.318
Informed_RRT_Star_Basic,1954,1,0.160,1944.78,2.809,3972,0.163
SC_RRT_Basic,1955,1,0.042,1993.37,0.042,245,0.023
Dynamic_RRT_Basic,1956,1,0.040,2236.20,0.041,161,0.455
RRT_Basic,1957,1,0.027,2211.21,0.027,170,0.440
RRT_Connect_Basic,1958,1,0.014,2176.92,0.014,64,0.556
RRT_Star_Basic,1959,1,0.194,1992.07,17.484,3799,0.131
Informed_RRT_Star_Basic,1960,1,0.251,2061.02,2.234,3644,0.268
SC_RRT_Basic,1961,1,0.019,1923.60,0.019,167,0.014
Dynamic_RRT_Basic,1962,1,0.058,2291.03,0.059,234,0.414
RRT_Basic,1963,1,0.050,2454.41,0.050,251,0.447
RRT_Connect_Basic,1964,1,0.017,2019.94,0.017,57,0.411
RRT_Star_Basic,1965,1,0.090,1940.56,14.418,3918,0.097
Informed_RRT_Star_Basic,1966,1,0.291,1988.85,2.651,3754,0.131
SC_RRT_Basic,1967,1,0.047,2020.30,0.047,215,0.031
Dynamic_RRT_Basic,1968,1,0.044,2329.21,0.045,256,0.448
RRT_Basic,1969,1,0.066,2280.67,0.066,316,0.474
RRT_Connect_Basic,1970,1,0.022,2079.51,0.022,62,0.455
RRT_Star_Basic,1971,1,0.219,1946.74,14.028,3885,0.314
Informed_RRT_Star_Basic,1972,1,0.175,2020.87,1.956,3849,0.200
SC_RRT_Basic,1973,1,0.017,2002.65,0.017,194,0.368
Dynamic_RRT_Basic,1974,1,0.122,2329.21,0.122,413,0.527
RRT_Basic,1975,1,0.034,2316.71,0.034,298,0.427
RRT_Connect_Basic,1976,1,0.007,2067.53,0.007,57,0.486
RRT_Star_Basic,1977,1,0.069,1970.94,13.047,3849,0.318
Informed_RRT_Star_Basic,1978,1,0.384,2171.58,1.824,3758,0.225
SC_RRT_Basic,1979,1,0.054,1956.51,0.054,184,0.182
Dynamic_RRT_Basic,1980,1,0.062,2176.47,0.062,226,0.387
RRT_Basic,1981,1,0.039,2325.65,0.039,158,0.442
RRT_Connect_Basic,1982,1,0.030,2165.49,0.030,84,0.520
RRT_Star_Basic,1983,1,0.098,1974.65,15.055,3804,0.325
Informed_RRT_Star_Basic,1984,1,0.145,2074.06,1.884,3746,0.128
SC_RRT_Basic,1985,1,0.028,1923.66,0.028,210,0.017
Dynamic_RRT_Basic,1986,1,0.023,2367.39,0.023,213,0.457
RRT_Basic,1987,1,0.030,2536.73,0.030,229,0.466
RRT_Connect_Basic,1988,1,0.009,2211.04,0.009,72,0.549
RRT_Star_Basic,1989,1,0.125,1952.57,15.098,3895,0.314
Informed_RRT_Star_Basic,1990,1,0.069,1950.91,2.522,3906,0.112
SC_RRT_Basic,1991,1,0.021,2045.95,0.021,208,0.293
Dynamic_RRT_Basic,1992,1,0.044,2329.21,0.044,186,0.429
RRT_Basic,1993,1,0.012,2210.52,0.012,113,0.467
RRT_Connect_Basic,1994,1,0.006,2010.51,0.006,56,0.442
RRT_Star_Basic,1995,1,0.095,1999.05,14.995,3727,0.159
Informed_RRT_Star_Basic,1996,1,0.278,1943.96,2.978,3933,0.150
SC_RRT_Basic,1997,1,0.027,1984.51,0.028,188,0.231
Dynamic_RRT_Basic,1998,1,0.124,2176.47,0.125,482,0.439
RRT_Basic,1999,1,0.130,2218.10,0.130,596,0.381
RRT_Connect_Basic,2000,1,0.016,2015.73,0.016,57,0.430
RRT_Star_Basic,2001,1,0.090,1941.14,17.299,4060,0.348
Informed_RRT_Star_Basic,2002,1,0.109,1965.00,2.252,3976,0.215
SC_RRT_Basic,2003,1,0.033,1955.10,0.033,185,0.017
Dynamic_RRT_Basic,2004,1,0.022,2208.78,0.022,167,0.452
RRT_Basic,2005,1,0.066,2365.91,0.066,265,0.501
RRT_Connect_Basic,2006,1,0.020,2100.55,0.020,69,0.483
RRT_Star_Basic,2007,1,0.062,1978.47,14.679,3959,0.250
Informed_RRT_Star_Basic,2008,1,0.145,2109.48,1.943,3821,0.214
SC_RRT_Basic,2009,1,0.032,1942.81,0.032,192,0.017
Dynamic_RRT_Basic,2010,1,0.036,2291.03,0.036,280,0.446
RRT_Basic,2011,1,0.049,2398.01,0.049,266,0.439
RRT_Connect_Basic,2012,1,0.015,2130.58,0.015,77,0.480
RRT_Star_Basic,2013,1,0.066,1956.06,16.376,3960,0.319
Informed_RRT_Star_Basic,2014,1,0.323,1977.09,2.531,3790,0.155
SC_RRT_Basic,2015,1,0.040,1932.80,0.040,237,0.012
Dynamic_RRT_Basic,2016,1,0.108,2214.66,0.109,404,0.452
RRT_Basic,2017,1,0.094,2274.91,0.094,378,0.406
RRT_Connect_Basic,2018,1,0.016,2128.75,0.016,64,0.464
RRT_Star_Basic,2019,1,0.550,2038.87,13.673,3656,0.274
Informed_RRT_Star_Basic,2020,1,0.338,2097.56,1.908,3688,0.170
SC_RRT_Basic,2021,1,0.027,1977.68,0.027,176,0.255
Dynamic_RRT_Basic,2022,1,0.586,2774.88,0.587,1842,0.529
RRT_Basic,2023,1,0.052,2361.29,0.052,212,0.462
RRT_Connect_Basic,2024,1,0.019,2245.32,0.019,85,0.570
RRT_Star_Basic,2025,1,0.104,1962.34,15.613,3851,0.330
Informed_RRT_Star_Basic,2026,1,0.177,2006.71,2.630,3856,0.188
SC_RRT_Basic,2027,1,0.028,1950.11,0.028,171,0.089
Dynamic_RRT_Basic,2028,1,0.057,2121.18,0.057,475,0.420
RRT_Basic,2029,1,0.019,2243.58,0.019,158,0.515
RRT_Connect_Basic,2030,1,0.007,2035.62,0.007,62,0.330
RRT_Star_Basic,2031,1,0.065,1945.30,15.411,4021,0.354
Informed_RRT_Star_Basic,2032,1,0.144,1984.09,2.443,3851,0.155
SC_RRT_Basic,2033,1,0.026,1947.30,0.026,165,0.227
Dynamic_RRT_Basic,2034,1,0.021,2164.21,0.021,205,0.473
RRT_Basic,2035,1,0.033,2267.07,0.033,271,0.443
RRT_Connect_Basic,2036,1,0.009,2132.58,0.009,72,0.484
RRT_Star_Basic,2037,1,0.147,1974.26,14.462,3938,0.124
Informed_RRT_Star_Basic,2038,1,0.379,1951.29,2.316,3890,0.122
SC_RRT_Basic,2039,1,0.019,1948.09,0.019,206,0.026
Dynamic_RRT_Basic,2040,1,0.110,2367.39,0.110,574,0.421
RRT_Basic,2041,1,0.064,2335.40,0.064,246,0.516
RRT_Connect_Basic,2042,1,0.021,2228.98,0.021,78,0.536
RRT_Star_Basic,2043,1,0.103,1989.33,13.945,3886,0.178
Informed_RRT_Star_Basic,2044,1,0.301,2004.76,1.835,3841,0.155
SC_RRT_Basic,2045,1,0.059,2165.03,0.059,308,0.042
Dynamic_RRT_Basic,2046,1,0.030,2252.84,0.030,207,0.463
RRT_Basic,2047,1,0.030,2272.03,0.030,264,0.481
RRT_Connect_Basic,2048,1,0.012,2200.74,0.012,90,0.503
RRT_Star_Basic,2049,1,0.069,1983.08,12.588,3875,0.351
Informed_RRT_Star_Basic,2050,1,0.213,2022.05,2.082,4026,0.160
SC_RRT_Basic,2051,1,0.047,1994.06,0.047,219,0.034
Dynamic_RRT_Basic,2052,1,0.073,2336.91,0.073,550,0.423
RRT_Basic,2053,1,0.062,2502.49,0.062,348,0.452
RRT_Connect_Basic,2054,1,0.016,2288.07,0.016,78,0.466
RRT_Star_Basic,2055,1,0.113,1958.87,14.055,3893,0.322
Informed_RRT_Star_Basic,2056,1,0.183,2294.55,1.257,3527,0.319
SC_RRT_Basic,2057,1,0.033,2025.98,0.033,200,0.025
Dynamic_RRT_Basic,2058,1,0.043,2345.15,0.044,280,0.473
RRT_Basic,2059,1,0.016,2209.86,0.017,119,0.507
RRT_Connect_Basic,2060,1,0.008,2080.83,0.008,72,0.478
RRT_Star_Basic,2061,1,0.086,1998.68,14.484,3955,0.347
Informed_RRT_Star_Basic,2062,1,0.130,1946.69,2.425,3953,0.114
SC_RRT_Basic,2063,1,0.027,1951.97,0.027,166,0.258
Dynamic_RRT_Basic,2064,1,0.043,2512.57,0.043,257,0.479
RRT_Basic,2065,1,0.036,2451.54,0.036,309,0.474
RRT_Connect_Basic,2066,1,0.009,2187.91,0.009,68,0.520
RRT_Star_Basic,2067,1,0.110,1953.97,13.631,3838,0.360
Informed_RRT_Star_Basic,2068,1,0.182,1967.97,2.402,3971,0.175
SC_RRT_Basic,2069,1,0.040,1991.11,0.040,183,0.256
Dynamic_RRT_Basic,2070,1,0.068,2138.29,0.069,228,0.426
RRT_Basic,2071,1,0.071,2271.49,0.071,316,0.496
RRT_Connect_Basic,2072,1,0.012,2219.96,0.012,77,0.509
RRT_Star_Basic,2073,1,0.089,2006.70,15.671,3854,0.355
Informed_RRT_Star_Basic,2074,1,0.513,2231.93,1.776,3625,0.244
SC_RRT_Basic,2075,1,0.048,2085.97,0.048,291,0.292
Dynamic_RRT_Basic,2076,1,0.109,2666.17,0.109,455,0.486
RRT_Basic,2077,1,0.046,2144.50,0.046,269,0.445
RRT_Connect_Basic,2078,1,0.016,2072.10,0.016,66,0.464
RRT_Star_Basic,2079,1,0.356,1945.54,11.761,3813,0.349
Informed_RRT_Star_Basic,2080,1,0.209,1990.27,2.440,3896,0.221
SC_RRT_Basic,2081,1,0.032,1929.63,0.032,172,0.025
Dynamic_RRT_Basic,2082,1,0.039,2291.03,0.040,157,0.510
RRT_Basic,2083,1,0.057,2331.52,0.057,329,0.504
RRT_Connect_Basic,2084,1,0.014,2023.83,0.014,59,0.426
RRT_Star_Basic,2085,1,0.065,1952.11,15.121,3932,0.332
Informed_RRT_Star_Basic,2086,1,0.154,2108.69,2.566,3820,0.192
SC_RRT_Basic,2087,1,0.037,1973.13,0.037,185,0.027
Dynamic_RRT_Basic,2088,1,0.028,2176.47,0.028,205,0.487
RRT_Basic,2089,1,0.056,2409.72,0.056,408,0.450
RRT_Connect_Basic,2090,1,0.013,2336.30,0.013,83,0.489
RRT_Star_Basic,2091,1,0.072,1977.98,15.416,3970,0.338
Informed_RRT_Star_Basic,2092,1,0.283,2026.92,2.053,3895,0.256
SC_RRT_Basic,2093,1,0.065,1975.27,0.065,274,0.180
Dynamic_RRT_Basic,2094,1,0.050,2329.21,0.051,186,0.514
RRT_Basic,2095,1,0.039,2211.95,0.039,151,0.414
RRT_Connect_Basic,2096,1,0.014,2052.95,0.014,58,0.428
RRT_Star_Basic,2097,1,0.074,1986.08,13.896,3963,0.331
Informed_RRT_Star_Basic,2098,1,0.238,2026.20,2.047,3885,0.120
SC_RRT_Basic,2099,1,0.046,1942.11,0.046,248,0.118
Dynamic_RRT_Basic,2100,1,0.028,2138.29,0.029,199,0.431
RRT_Basic,2101,1,0.112,2491.32,0.112,779,0.540
RRT_Connect_Basic,2102,1,0.019,2066.46,0.019,63,0.453
RRT_Star_Basic,2103,1,0.097,1941.08,13.797,3902,0.330
Informed_RRT_Star_Basic,2104,1,0.406,2090.51,1.385,3677,0.185
SC_RRT_Basic,2105,1,0.036,1933.19,0.036,179,0.083
Dynamic_RRT_Basic,2106,1,0.032,2176.47,0.033,189,0.413
RRT_Basic,2107,1,0.137,2370.49,0.137,606,0.458
RRT_Connect_Basic,2108,1,0.015,2122.43,0.015,60,0.457
RRT_Star_Basic,2109,1,0.144,1968.55,16.488,3906,0.199
Informed_RRT_Star_Basic,2110,1,0.194,1977.60,2.178,3687,0.160
SC_RRT_Basic,2111,1,0.045,2036.66,0.045,214,0.276
Dynamic_RRT_Basic,2112,1,0.056,2138.29,0.057,228,0.419
RRT_Basic,2113,1,0.014,2105.42,0.014,109,0.458
RRT_Connect_Basic,2114,1,0.017,2149.75,0.017,102,0.490
RRT_Star_Basic,2115,1,0.056,1986.70,14.950,3906,0.374
Informed_RRT_Star_Basic,2116,1,0.171,2017.04,2.650,3941,0.174
SC_RRT_Basic,2117,1,0.033,1936.67,0.033,156,0.027
Dynamic_RRT_Basic,2118,1,0.044,2291.03,0.045,159,0.484
RRT_Basic,2119,1,0.050,2356.89,0.050,197,0.450
RRT_Connect_Basic,2120,1,0.020,2220.25,0.020,62,0.533
RRT_Star_Basic,2121,1,0.177,1961.95,13.844,3875,0.309
Informed_RRT_Star_Basic,2122,1,0.180,2049.23,2.106,3912,0.153
SC_RRT_Basic,2123,1,0.042,2106.60,0.042,230,0.462
Dynamic_RRT_Basic,2124,1,0.048,2176.47,0.049,250,0.386
RRT_Basic,2125,1,0.026,2211.00,0.026,175,0.524
RRT_Connect_Basic,2126,1,0.016,2177.18,0.016,65,0.523
RRT_Star_Basic,2127,1,0.346,1956.32,11.612,3610,0.347
Informed_RRT_Star_Basic,2128,1,0.300,1987.46,2.615,3762,0.171
SC_RRT_Basic,2129,1,0.035,2036.50,0.035,191,0.062
Dynamic_RRT_Basic,2130,1,0.152,2434.54,0.153,581,0.495
RRT_Basic,2131,1,0.099,2309.55,0.099,430,0.455
RRT_Connect_Basic,2132,1,0.016,2097.41,0.016,61,0.509
RRT_Star_Basic,2133,1,0.032,1995.61,17.063,3953,0.422
Informed_RRT_Star_Basic,2134,1,0.255,2170.72,1.826,3778,0.277
SC_RRT_Basic,2135,1,0.009,1970.06,0.009,161,0.245
Dynamic_RRT_Basic,2136,1,0.057,2096.81,0.057,275,0.379
RRT_Basic,2137,1,0.039,2284.05,0.039,167,0.565
RRT_Connect_Basic,2138,1,0.028,2566.26,0.028,99,0.549
RRT_Star_Basic,2139,1,0.122,1959.96,15.402,3804,0.179
Informed_RRT_Star_Basic,2140,1,0.175,1967.22,2.590,3914,0.164
SC_RRT_Basic,2141,1,0.036,1983.60,0.036,184,0.222
Dynamic_RRT_Basic,2142,1,0.032,2594.72,0.032,265,0.492
RRT_Basic,2143,1,0.025,2318.35,0.025,154,0.434
RRT_Connect_Basic,2144,1,0.017,2138.77,0.017,72,0.498
RRT_Star_Basic,2145,1,0.057,1943.56,14.912,3937,0.311
Informed_RRT_Star_Basic,2146,1,0.259,1950.04,2.437,3804,0.132
SC_RRT_Basic,2147,1,0.043,1976.08,0.043,217,0.212
Dynamic_RRT_Basic,2148,1,0.040,2138.29,0.041,160,0.468
RRT_Basic,2149,1,0.032,2195.98,0.032,141,0.449
RRT_Connect_Basic,2150,1,0.013,2208.82,0.013,77,0.503
RRT_Star_Basic,2151,1,0.249,1959.33,11.841,3778,0.366
Informed_RRT_Star_Basic,2152,1,0.096,1988.66,2.164,3889,0.223
SC_RRT_Basic,2153,1,0.039,1934.97,0.039,198,0.241
Dynamic_RRT_Basic,2154,1,0.044,2176.47,0.044,164,0.496
RRT_Basic,2155,1,0.041,2234.99,0.041,143,0.438
RRT_Connect_Basic,2156,1,0.023,2182.93,0.023,85,0.571
RRT_Star_Basic,2157,1,0.087,1964.18,13.015,3865,0.315
Informed_RRT_Star_Basic,2158,1,0.272,1980.45,2.611,3943,0.186
SC_RRT_Basic,2159,1,0.038,1977.91,0.038,199,0.177
Dynamic_RRT_Basic,2160,1,0.075,2129.41,0.075,410,0.472
RRT_Basic,2161,1,0.045,2251.72,0.045,273,0.419
RRT_Connect_Basic,2162,1,0.009,2158.94,0.009,69,0.537
RRT_Star_Basic,2163,1,0.121,1971.36,12.782,3863,0.158
Informed_RRT_Star_Basic,2164,1,0.244,2003.64,2.368,3866,0.144
SC_RRT_Basic,2165,1,0.033,2017.64,0.033,177,0.021
Dynamic_RRT_Basic,2166,1,0.030,2338.01,0.030,246,0.461
RRT_Basic,2167,1,0.072,2318.21,0.072,258,0.459
RRT_Connect_Basic,2168,1,0.016,2153.78,0.016,69,0.658
RRT_Star_Basic,2169,1,0.104,1979.01,13.002,3972,0.340
Informed_RRT_Star_Basic,2170,1,0.195,2056.41,1.657,3836,0.329
SC_RRT_Basic,2171,1,0.051,1998.94,0.051,248,0.030
Dynamic_RRT_Basic,2172,1,0.059,2176.47,0.060,382,0.469
RRT_Basic,2173,1,0.021,2203.83,0.021,153,0.459
RRT_Connect_Basic,2174,1,0.007,2075.81,0.007,60,0.452
RRT_Star_Basic,2175,1,0.054,1967.89,14.898,3887,0.101
