environment_id,family,dimension,seed,algorithm,success,budget_limit,expansion_attempts,added_nodes,total_nodes,collision_checks,collision_rejections,rewire_attempts,rewire_successes,first_solution_attempt,first_solution_time_s,first_solution_nodes,first_solution_cost_mm,first_solution_efficiency,fixed_budget_time_s,fixed_budget_cost_mm,fixed_budget_efficiency,path_valid,map_index,seed_index,pareto_start_index,gamma_a_final,gamma_b_final,p_a_final,p_b_final,feedback_updates,pid_improvement_ema_final
calibration-2d-01,central_cluster,2,20010002,SC-RRT,1,5000,5000,2690,2692,12347,1563,7012,2404,888.0,0.06363017699914053,276.0,2328.448114338188,0.8199402415055851,1.0514487129985355,2065.090679841933,0.9245057991108712,1,1,2,,1.2901422965772962,1.2901422965772962,0.9463081511344114,0.9463081511344114,99,0.08009578911926808
calibration-2d-01,central_cluster,2,20010002,RRT,1,5000,5000,3762,3763,4834,1059,0,0,1248.0,0.06431147898547351,877.0,2628.4998382194135,0.7263414216137034,0.31959456397453323,2628.4998382194135,0.7263414216137034,1,1,2,,,,,,,
calibration-2d-01,central_cluster,2,20010003,RRT*,1,5000,5000,3642,3643,23171,1207,18307,3824,1966.0,0.4169577799621038,1263.0,2159.9264557437486,0.8839135722083041,1.5398288199794479,2081.433699432808,0.9172467562737805,1,1,3,,,,,,,
calibration-2d-01,central_cluster,2,20010003,Informed-RRT*,1,5000,5000,3415,3416,24846,1453,19960,4121,1966.0,0.4224407500005327,1263.0,2159.9264557437486,0.8839135722083041,1.7544305570190772,2057.5086715322127,0.927912642906102,1,1,3,,,,,,,
calibration-2d-01,central_cluster,2,20010003,Dynamic-RRT,1,5000,5000,3374,3375,4490,1101,0,0,1474.0,0.3981189629994333,886.0,2908.164012841025,0.6564926533626163,1.647952483035624,2908.164012841025,0.6564926533626163,1,1,3,342,,,,,,
calibration-2d-01,central_cluster,2,20010003,SC-RRT,1,5000,5000,3238,3240,15624,1298,9042,3357,488.0,0.030284206033684313,163.0,2306.7558376706556,0.8276507977244623,1.2784727470134385,2183.2373018892313,0.8744758563586245,1,1,3,,1.2858966351857593,1.2858966351857593,0.949316337458625,0.949316337458625,99,0.04270329750006667
calibration-2d-01,central_cluster,2,20010003,RRT,1,5000,5000,3642,3643,4864,1207,0,0,1966.0,0.11088607501005754,1263.0,2803.919520789132,0.680899824352433,0.34053985902573913,2803.919520789132,0.680899824352433,1,1,3,,,,,,,
calibration-2d-01,central_cluster,2,20010003,RRT-Connect,1,5000,5000,3688,3690,5000,1312,0,0,814.0,0.03742650500498712,212.0,2605.454556295137,0.7327659216280769,0.4681762949912809,2479.5724803435205,0.7699667278688215,1,1,3,,,,,,,
calibration-2d-01,central_cluster,2,20010004,Informed-RRT*,1,5000,5000,3427,3428,27495,1425,22625,5011,1881.0,0.42573888500919566,1206.0,2093.2213467820106,0.91208142518647,1.954513181000948,2056.3504414012154,0.9284352855259147,1,1,4,,,,,,,
calibration-2d-01,central_cluster,2,20010004,Dynamic-RRT,1,5000,5000,3359,3360,4354,982,0,0,472.0,0.10314151097554713,256.0,2372.376545953809,0.8047577069752614,1.648220486997161,2372.376545953809,0.8047577069752614,1,1,4,265,,,,,,
calibration-2d-01,central_cluster,2,20010004,SC-RRT,1,5000,5000,2408,2410,10955,1798,5981,2012,1486.0,0.12148115801392123,476.0,2267.9499603704003,0.8418123603096916,0.928622842009645,2107.321836064519,0.90597851573025,1,1,4,,1.2866044522524893,1.2866044522524893,0.9488149541020305,0.9488149541020305,99,0.14686168678299444
calibration-2d-01,central_cluster,2,20010004,RRT,1,5000,5000,3625,3626,4862,1222,0,0,1881.0,0.11018255999078974,1206.0,2556.716074503717,0.7467345820064396,0.3443628849927336,2556.716074503717,0.7467345820064396,1,1,4,,,,,,,
calibration-2d-01,central_cluster,2,20010004,RRT-Connect,1,5000,5000,3754,3756,5000,1246,0,0,843.0,0.03810969501500949,160.0,2735.6423250483012,0.6978939796780521,0.5708804609603249,2513.356739583595,0.7596169215198582,1,1,4,,,,,,,
calibration-2d-01,central_cluster,2,20010004,RRT*,1,5000,5000,3625,3626,24387,1222,19525,4182,1881.0,0.43954276997828856,1206.0,2093.2213467820106,0.91208142518647,1.6816889580222778,2058.512380390489,0.9274602025184397,1,1,4,,,,,,,
calibration-2d-02,slab_clutter,2,20020000,Dynamic-RRT,1,5000,5000,3199,3200,4388,1173,0,0,938.0,0.23487827501958236,485.0,2447.4153232660524,0.7800834991324173,1.637046277988702,2447.4153232660524,0.7800834991324173,1,2,0,2327,,,,,,
calibration-2d-02,slab_clutter,2,20020000,SC-RRT,1,5000,5000,3374,3376,15785,1032,9279,3209,196.0,0.017258464999031276,132.0,2032.7691276976154,0.9392056791840847,1.3879612340242602,1944.885310833618,0.9816457035121319,1,2,0,,1.305093388037132,1.305093388037132,0.935703006620919,0.935703006620919,99,0.024723446274032092
calibration-2d-02,slab_clutter,2,20020000,RRT,1,5000,5000,3841,3842,4826,969,0,0,664.0,0.03564324602484703,453.0,2202.0852334966035,0.8669911046867855,0.3376997329760343,2202.0852334966035,0.8669911046867855,1,2,0,,,,,,,
calibration-2d-02,slab_clutter,2,20020000,RRT-Connect,1,5000,5000,4316,4318,5000,684,0,0,273.0,0.013697824033442885,133.0,2235.301141436612,0.8541078755843415,0.5928454310051166,2102.708265503057,0.9079663311005816,1,2,0,,,,,,,
calibration-2d-02,slab_clutter,2,20020000,RRT*,1,5000,5000,3841,3842,25362,969,20536,4725,664.0,0.11173389194300398,453.0,1947.097603309002,0.980530357573807,1.7372873849817552,1920.8060743542133,0.9939516199445376,1,2,0,,,,,,,
calibration-2d-02,slab_clutter,2,20020000,Informed-RRT*,1,5000,5000,3675,3676,55705,1104,50902,3981,664.0,0.10856536001665518,453.0,1947.097603309002,0.980530357573807,4.41380057198694,1916.5993208522848,0.9961332493610031,1,2,0,,,,,,,
calibration-2d-02,slab_clutter,2,20020001,SC-RRT,1,5000,5000,3547,3549,17481,946,10531,3623,333.0,0.021349556976929307,137.0,2075.5242034017183,0.9198583693095842,1.6097018899745308,1928.0517530237776,0.9902163187318412,1,2,1,,1.2873293216472832,1.2873293216472832,0.9483014372420355,0.9483014372420355,99,0.060429674318529705
calibration-2d-02,slab_clutter,2,20020001,RRT,1,5000,5000,3728,3729,4793,1049,0,0,676.0,0.03869684302480891,462.0,2907.31463013298,0.6566844501162066,0.3344465200207196,2907.31463013298,0.6566844501162066,1,2,1,,,,,,,
calibration-2d-02,slab_clutter,2,20020001,RRT-Connect,1,5000,5000,3803,3805,5000,1197,0,0,1014.0,0.04818636504933238,357.0,2663.9094194005697,0.7166866468129693,0.506095766031649,2575.0573423738865,0.7414158425861077,1,2,1,,,,,,,
calibration-2d-02,slab_clutter,2,20020001,RRT*,1,5000,5000,3728,3729,27067,1049,22274,6838,676.0,0.1094102060305886,462.0,2243.9819835809503,0.8508037600894603,1.811067959992215,1939.291089285664,0.984477430825986,1,2,1,,,,,,,
calibration-2d-02,slab_clutter,2,20020001,Informed-RRT*,1,5000,5000,3712,3713,40749,1073,35918,6597,676.0,0.1136515149846673,462.0,2243.9819835809503,0.8508037600894603,3.2128888799925335,1918.8121340989176,0.994984488202771,1,2,1,,,,,,,
calibration-2d-02,slab_clutter,2,20020001,Dynamic-RRT,1,5000,5000,3375,3376,4338,947,0,0,545.0,0.14334987197071314,344.0,2439.1463872860227,0.782728055665402,1.7375981099903584,2439.1463872860227,0.782728055665402,1,2,1,290,,,,,,
calibration-2d-02,slab_clutter,2,20020002,RRT,1,5000,5000,3913,3914,4820,887,0,0,732.0,0.03809611301403493,539.0,2238.343494803914,0.852946973346881,0.33675298001617193,2238.343494803914,0.852946973346881,1,2,2,,,,,,,
calibration-2d-02,slab_clutter,2,20020002,RRT-Connect,1,5000,5000,4169,4171,5000,831,0,0,323.0,0.015544953988865018,138.0,2266.6393537624494,0.8422991094876079,0.5582879289868288,2221.583194582415,0.8593818650858777,1,2,2,,,,,,,
calibration-2d-02,slab_clutter,2,20020002,RRT*,1,5000,5000,3913,3914,26184,887,21364,4590,732.0,0.14035235601477325,539.0,1988.4992357318617,0.9601151838014194,1.76461701199878,1948.3203354857744,0.9799149936643559,1,2,2,,,,,,,
calibration-2d-02,slab_clutter,2,20020002,Informed-RRT*,1,5000,5000,3761,3762,41038,1044,36212,6708,732.0,0.14019698899937794,539.0,1988.4992357318617,0.9601151838014194,3.2510713060037233,1917.1286061102962,0.995858234611225,1,2,2,,,,,,,
calibration-2d-02,slab_clutter,2,20020002,Dynamic-RRT,1,5000,5000,3217,3218,4366,1140,0,0,839.0,0.1805575219914317,392.0,2620.4830236756657,0.7285635098393892,1.5751604430261068,2620.4830236756657,0.7285635098393892,1,2,2,981,,,,,,
calibration-2d-02,slab_clutter,2,20020002,SC-RRT,1,5000,5000,3534,3536,16696,986,9755,3469,266.0,0.021198039990849793,131.0,2165.4003946339776,0.8816791176055884,1.4465100700035691,1978.9381847543705,0.9647538886823038,1,2,2,,1.2859871254517703,1.2859871254517703,0.9492522415025136,0.9492522415025136,99,0.04620469251291953
calibration-2d-02,slab_clutter,2,20020003,RRT-Connect,1,5000,5000,4263,4265,5000,737,0,0,308.0,0.01629447896266356,152.0,2331.5011908414654,0.8188665383072914,0.5832142119761556,2203.435587223943,0.8664597777550739,1,2,3,,,,,,,
calibration-2d-02,slab_clutter,2,20020003,RRT*,1,5000,5000,3826,3827,26782,969,21973,6018,799.0,0.12992701801704243,527.0,2000.6781511007127,0.9542705847781165,1.8731821929686703,1953.6085753358664,0.9772624533425017,1,2,3,,,,,,,
calibration-2d-02,slab_clutter,2,20020003,Informed-RRT*,1,5000,5000,3673,3674,50935,1120,46105,4993,799.0,0.13711360801244155,527.0,2000.6781511007127,0.9542705847781165,4.139066562987864,1916.3822171717304,0.9962460996018481,1,2,3,,,,,,,
calibration-2d-02,slab_clutter,2,20020003,Dynamic-RRT,1,5000,5000,3087,3088,4527,1429,0,0,1715.0,0.4199447720311582,846.0,2794.4335569651284,0.6832112019428855,1.5025254100328311,2794.4335569651284,0.6832112019428855,1,2,3,2214,,,,,,
calibration-2d-02,slab_clutter,2,20020003,SC-RRT,1,5000,5000,3256,3258,15153,1190,8760,2552,616.0,0.0462198710301891,256.0,2203.7955637046243,0.8663182468678241,1.229923348990269,1977.8614252529678,0.9652791064265251,1,2,3,,1.2859507453084786,1.2859507453084786,0.949278010347061,0.949278010347061,99,0.07918125116908768
calibration-2d-02,slab_clutter,2,20020003,RRT,1,5000,5000,3826,3827,4809,969,0,0,799.0,0.036686346982605755,527.0,2407.2393609015735,0.7931028132111623,0.29231172800064087,2407.2393609015735,0.7931028132111623,1,2,3,,,,,,,
calibration-2d-02,slab_clutter,2,20020004,RRT*,1,5000,5000,3694,3695,24520,1083,19727,4407,815.0,0.10948002495570108,466.0,1978.9214501590927,0.9647620470485029,1.494311761984136,1922.5268125745247,0.9930619935786569,1,2,4,,,,,,,
calibration-2d-02,slab_clutter,2,20020004,Informed-RRT*,1,5000,5000,3542,3543,51198,1252,46379,4976,815.0,0.10944972699508071,466.0,1978.9214501590927,0.9647620470485029,3.7326412559486926,1916.3523092360206,0.9962616477159159,1,2,4,,,,,,,
calibration-2d-02,slab_clutter,2,20020004,Dynamic-RRT,1,5000,5000,3365,3366,4482,1104,0,0,1399.0,0.38116804196033627,855.0,2528.8038211100115,0.7549768365842018,1.7314409589744173,2528.8038211100115,0.7549768365842018,1,2,4,761,,,,,,
